participant	white	red	orange	yellow	green	blue	purple	brown	black	dimension	group	pp_id
16	2	4	3	3	1	4	4	7	7	fresh-stale	sighted	sighted_16
16	1	6	6	6	1	3	5	4	4	calm-angry	sighted	sighted_16
16	4	4	3	1	1	4	5	7	7	happy-sad	sighted	sighted_16
16	5	6	6	6	3	3	2	5	5	exciting-dull	sighted	sighted_16
16	1	4	4	2	3	5	6	5	7	soft-hard	sighted	sighted_16
16	1	5	4	4	6	2	4	6	5	light-heavy	sighted	sighted_16
16	2	6	6	6	2	4	5	3	4	relaxed-tense	sighted	sighted_16
16	5	2	3	3	2	6	4	6	7	alive-dead	sighted	sighted_16
16	4	2	2	3	5	5	5	6	4	fast-slow	sighted	sighted_16
17	1	7	6	5	1	1	2	3	7	cold-hot	sighted	sighted_17
17	6	1	2	6	7	5	4	3	3	ripe-unripe	sighted	sighted_17
17	1	3	5	2	4	4	3	7	6	new-old	sighted	sighted_17
17	4	7	6	5	3	2	2	5	1	submissive-aggressive	sighted	sighted_17
17	4	5	5	6	7	2	1	3	3	selfless-jealous	sighted	sighted_17
17	1	2	6	7	5	3	3	4	2	active-passive	sighted	sighted_17
17	5	3	2	1	4	4	4	7	6	like-dislike	sighted	sighted_17
17	1	5	3	2	4	4	5	7	6	clean-dirty	sighted	sighted_17
17	1	4	3	2	5	6	5	7	7	fresh-stale	sighted	sighted_17
17	2	7	6	5	4	3	3	6	1	calm-angry	sighted	sighted_17
17	2	3	4	1	2	3	5	6	7	happy-sad	sighted	sighted_17
17	2	4	2	1	5	3	4	7	6	exciting-dull	sighted	sighted_17
17	3	6	5	1	5	2	4	7	6	soft-hard	sighted	sighted_17
17	1	6	3	2	5	4	5	7	6	light-heavy	sighted	sighted_17
17	2	4	5	1	2	2	7	6	3	relaxed-tense	sighted	sighted_17
17	5	1	1	4	3	2	3	6	7	alive-dead	sighted	sighted_17
17	5	1	5	4	3	2	3	6	7	fast-slow	sighted	sighted_17
18	1	7	5	5	3	2	3	3	7	cold-hot	sighted	sighted_18
18	7	2	3	3	1	2	2	5	6	ripe-unripe	sighted	sighted_18
18	1	1	1	2	3	4	3	7	4	new-old	sighted	sighted_18
18	1	6	4	2	4	2	5	3	6	submissive-aggressive	sighted	sighted_18
18	1	7	2	1	4	1	3	2	7	selfless-jealous	sighted	sighted_18
18	1	1	1	4	6	5	4	7	6	active-passive	sighted	sighted_18
18	3	1	1	2	3	4	2	5	4	like-dislike	sighted	sighted_18
18	1	2	3	1	1	4	5	5	4	clean-dirty	sighted	sighted_18
18	1	4	1	1	1	4	2	5	5	fresh-stale	sighted	sighted_18
18	1	6	4	2	2	1	3	5	6	calm-angry	sighted	sighted_18
18	4	2	1	1	5	7	2	6	7	happy-sad	sighted	sighted_18
18	6	1	2	3	5	6	2	7	1	exciting-dull	sighted	sighted_18
18	1	7	4	1	2	4	5	5	7	soft-hard	sighted	sighted_18
18	1	5	3	1	2	4	3	6	7	light-heavy	sighted	sighted_18
18	1	6	4	1	2	2	3	5	6	relaxed-tense	sighted	sighted_18
18	5	1	1	3	3	4	4	7	2	alive-dead	sighted	sighted_18
18	1	1	2	3	5	5	4	7	2	fast-slow	sighted	sighted_18
19	1	7	7	7	2	1	1	2	7	cold-hot	sighted	sighted_19
19	6	1	2	4	7	5	3	3	7	ripe-unripe	sighted	sighted_19
19	5	5	6	2	1	4	3	7	7	new-old	sighted	sighted_19
19	1	5	5	2	4	1	3	6	7	submissive-aggressive	sighted	sighted_19
19	1	6	5	1	7	7	3	7	7	selfless-jealous	sighted	sighted_19
19	6	2	1	3	7	7	4	5	5	active-passive	sighted	sighted_19
19	5	2	1	1	3	4	1	7	7	like-dislike	sighted	sighted_19
19	1	5	2	1	1	3	4	6	7	clean-dirty	sighted	sighted_19
19	4	5	2	1	1	4	3	7	7	fresh-stale	sighted	sighted_19
19	1	6	5	4	2	1	3	1	7	calm-angry	sighted	sighted_19
19	7	4	2	1	7	4	3	7	7	happy-sad	sighted	sighted_19
19	6	3	2	1	5	4	3	7	7	exciting-dull	sighted	sighted_19
19	6	5	4	3	2	1	1	6	7	soft-hard	sighted	sighted_19
19	1	6	5	4	2	3	1	7	7	light-heavy	sighted	sighted_19
19	3	7	6	2	1	1	6	6	5	relaxed-tense	sighted	sighted_19
19	4	2	1	1	3	5	3	7	7	alive-dead	sighted	sighted_19
19	5	1	2	1	4	7	2	5	3	fast-slow	sighted	sighted_19
20	1	7	6	6	2	1	4	4	7	cold-hot	sighted	sighted_20
20	6	1	1	2	1	5	2	7	7	ripe-unripe	sighted	sighted_20
20	1	3	2	1	6	7	4	7	7	new-old	sighted	sighted_20
20	1	7	2	1	4	4	5	3	6	submissive-aggressive	sighted	sighted_20
20	1	7	7	1	2	3	6	5	4	selfless-jealous	sighted	sighted_20
20	6	3	4	5	1	1	1	2	7	active-passive	sighted	sighted_20
20	1	7	3	2	1	1	7	2	6	like-dislike	sighted	sighted_20
20	1	5	1	2	4	3	6	7	7	clean-dirty	sighted	sighted_20
20	1	4	3	2	1	5	6	7	7	fresh-stale	sighted	sighted_20
20	1	7	3	2	1	1	4	5	7	calm-angry	sighted	sighted_20
20	1	3	2	1	4	7	6	3	5	happy-sad	sighted	sighted_20
20	1	3	2	1	4	5	6	6	7	exciting-dull	sighted	sighted_20
20	6	3	4	5	1	1	2	7	7	soft-hard	sighted	sighted_20
20	1	3	2	1	5	4	6	7	7	light-heavy	sighted	sighted_20
20	1	5	4	1	2	2	6	6	7	relaxed-tense	sighted	sighted_20
20	1	4	3	3	1	1	6	5	7	alive-dead	sighted	sighted_20
20	6	3	2	1	1	5	4	7	7	fast-slow	sighted	sighted_20
1	1	6	6	4	3	2	3	5	6	cold-hot	blind	blind_1
1	4	2	3	3	6	4	5	4	4	ripe-unripe	blind	blind_1
1	1	5	3	3	2	4	3	6	6	new-old	blind	blind_1
1	3	6	4	2	2	2	4	3	6	submissive-aggressive	blind	blind_1
1	1	6	6	2	6	3	5	4	7	selfless-jealous	blind	blind_1
1	4	3	2	3	5	4	3	5	4	active-passive	blind	blind_1
1	4	4	5	4	5	3	2	6	6	like-dislike	blind	blind_1
1	1	5	4	3	7	2	4	7	7	clean-dirty	blind	blind_1
1	2	2	2	6	2	2	7	7	7	fresh-stale	blind	blind_1
1	3	4	2	7	1	2	5	4	7	calm-angry	blind	blind_1
1	4	4	2	3	6	2	3	7	7	happy-sad	blind	blind_1
1	6	7	3	4	7	4	6	7	7	exciting-dull	blind	blind_1
1	1	5	7	4	5	7	7	7	7	soft-hard	blind	blind_1
1	1	7	2	2	3	3	2	1	7	light-heavy	blind	blind_1
1	2	3	4	3	6	3	6	5	7	relaxed-tense	blind	blind_1
1	6	3	3	7	4	5	6	3	7	alive-dead	blind	blind_1
1	2	3	3	1	5	5	6	7	1	fast-slow	blind	blind_1
2	1	7	6	6	1	1	3	3	6	cold-hot	blind	blind_2
2	6	2	3	3	6	5	5	5	6	ripe-unripe	blind	blind_2
2	3	5	5	3	2	3	5	7	6	new-old	blind	blind_2
2	3	6	5	2	4	3	3	3	7	submissive-aggressive	blind	blind_2
2	3	5	4	3	7	2	3	5	6	selfless-jealous	blind	blind_2
2	4	2	3	3	3	6	4	4	6	active-passive	blind	blind_2
2	2	5	4	3	5	4	3	6	4	like-dislike	blind	blind_2
2	1	6	5	5	7	3	7	7	7	clean-dirty	blind	blind_2
2	1	4	6	7	6	6	7	5	6	fresh-stale	blind	blind_2
2	4	5	3	2	1	4	2	7	5	calm-angry	blind	blind_2
2	3	6	5	2	5	4	4	5	6	happy-sad	blind	blind_2
2	5	5	5	5	5	6	3	5	7	exciting-dull	blind	blind_2
2	4	6	6	6	6	6	5	6	7	soft-hard	blind	blind_2
2	4	4	5	5	6	7	5	4	6	light-heavy	blind	blind_2
2	4	5	6	7	3	3	3	6	1	relaxed-tense	blind	blind_2
2	5	5	5	5	6	7	6	5	6	alive-dead	blind	blind_2
2	3	6	5	1	4	5	2	3	2	fast-slow	blind	blind_2
3	1	7	7	6	3	1	4	6	7	cold-hot	blind	blind_3
3	6	1	3	2	7	4	3	5	5	ripe-unripe	blind	blind_3
3	1	5	3	3	2	3	4	6	5	new-old	blind	blind_3
3	1	7	3	2	2	2	4	5	5	submissive-aggressive	blind	blind_3
3	2	5	4	2	5	4	3	3	4	selfless-jealous	blind	blind_3
3	3	2	3	3	4	3	3	5	4	active-passive	blind	blind_3
3	3	4	5	3	2	3	4	5	6	like-dislike	blind	blind_3
3	1	4	6	2	6	1	3	7	7	clean-dirty	blind	blind_3
3	4	3	5	5	5	4	6	6	4	fresh-stale	blind	blind_3
3	6	6	1	3	3	2	4	2	6	calm-angry	blind	blind_3
3	4	7	3	1	3	1	3	6	7	happy-sad	blind	blind_3
3	2	6	6	7	2	7	7	6	6	exciting-dull	blind	blind_3
3	3	7	3	7	7	5	2	5	7	soft-hard	blind	blind_3
3	3	6	4	7	3	6	3	3	7	light-heavy	blind	blind_3
3	5	2	5	6	5	5	5	4	5	relaxed-tense	blind	blind_3
3	2	3	1	6	1	6	7	1	4	alive-dead	blind	blind_3
3	1	7	2	2	1	6	4	5	1	fast-slow	blind	blind_3
4	1	7	7	6	1	1	5	3	7	cold-hot	blind	blind_4
4	5	2	3	1	6	4	4	5	7	ripe-unripe	blind	blind_4
4	1	5	3	2	3	4	5	7	6	new-old	blind	blind_4
4	2	7	5	2	2	2	5	3	6	submissive-aggressive	blind	blind_4
4	2	6	5	3	7	2	4	5	5	selfless-jealous	blind	blind_4
4	4	4	3	2	4	6	4	4	5	active-passive	blind	blind_4
4	3	3	3	2	4	3	3	5	4	like-dislike	blind	blind_4
4	1	5	4	4	3	2	6	7	7	clean-dirty	blind	blind_4
4	2	5	3	2	2	4	4	7	6	fresh-stale	blind	blind_4
4	1	7	5	3	2	2	4	5	6	calm-angry	blind	blind_4
4	3	3	2	1	4	6	5	6	6	happy-sad	blind	blind_4
4	3	2	2	2	3	5	5	7	6	exciting-dull	blind	blind_4
4	2	5	3	2	4	3	6	5	7	soft-hard	blind	blind_4
4	1	5	2	2	3	5	6	6	7	light-heavy	blind	blind_4
4	2	6	4	3	1	2	4	5	6	relaxed-tense	blind	blind_4
4	2	3	3	3	2	5	4	6	7	alive-dead	blind	blind_4
4	2	2	5	4	3	2	1	1	4	fast-slow	blind	blind_4
5	1	7	6	5	1	1	6	6	7	cold-hot	blind	blind_5
5	5	2	2	2	7	2	5	4	2	ripe-unripe	blind	blind_5
5	5	5	3	6	5	1	4	5	4	new-old	blind	blind_5
5	6	7	5	7	1	4	1	4	7	submissive-aggressive	blind	blind_5
5	2	5	4	1	5	1	3	4	6	selfless-jealous	blind	blind_5
5	3	1	2	3	3	4	3	4	4	active-passive	blind	blind_5
5	4	3	4	1	3	2	2	5	6	like-dislike	blind	blind_5
5	1	5	7	7	6	1	6	6	7	clean-dirty	blind	blind_5
5	2	1	5	5	7	2	5	7	4	fresh-stale	blind	blind_5
5	5	4	2	4	3	4	6	1	7	calm-angry	blind	blind_5
5	5	3	1	4	1	2	6	7	4	happy-sad	blind	blind_5
5	4	7	6	4	4	4	5	7	6	exciting-dull	blind	blind_5
5	5	2	6	2	4	6	4	6	7	soft-hard	blind	blind_5
5	5	1	1	4	1	3	1	5	7	light-heavy	blind	blind_5
5	1	1	7	4	1	6	5	7	7	relaxed-tense	blind	blind_5
5	1	6	6	7	7	6	7	6	7	alive-dead	blind	blind_5
5	4	4	1	3	2	3	6	4	6	fast-slow	blind	blind_5
6	1	6	6	5	4	1	4	3	7	cold-hot	blind	blind_6
6	5	1	3	3	6	5	2	3	5	ripe-unripe	blind	blind_6
6	2	3	5	4	2	3	6	6	5	new-old	blind	blind_6
6	2	6	3	2	3	3	3	4	6	submissive-aggressive	blind	blind_6
6	3	7	4	2	6	3	6	5	5	selfless-jealous	blind	blind_6
6	4	3	4	5	3	4	4	4	4	active-passive	blind	blind_6
6	3	4	3	3	2	4	5	7	4	like-dislike	blind	blind_6
6	2	4	6	6	5	2	3	7	6	clean-dirty	blind	blind_6
6	2	2	3	4	3	4	5	6	5	fresh-stale	blind	blind_6
6	2	5	3	2	4	3	3	6	5	calm-angry	blind	blind_6
6	3	1	6	2	3	5	1	4	6	happy-sad	blind	blind_6
6	6	5	5	5	6	5	6	5	5	exciting-dull	blind	blind_6
6	2	5	3	5	1	4	7	4	6	soft-hard	blind	blind_6
6	4	5	2	1	7	4	7	7	6	light-heavy	blind	blind_6
6	6	3	5	5	2	4	6	3	6	relaxed-tense	blind	blind_6
6	7	4	4	2	5	3	4	4	6	alive-dead	blind	blind_6
6	1	6	2	5	6	1	4	2	4	fast-slow	blind	blind_6
7	1	6	6	6	1	1	2	2	6	cold-hot	blind	blind_7
7	5	2	4	4	6	4	3	4	7	ripe-unripe	blind	blind_7
7	1	3	2	3	2	6	4	7	6	new-old	blind	blind_7
7	3	7	4	2	6	3	4	4	5	submissive-aggressive	blind	blind_7
7	2	5	4	4	4	2	3	3	4	selfless-jealous	blind	blind_7
7	3	2	1	2	5	4	4	4	5	active-passive	blind	blind_7
7	3	4	2	4	4	3	4	4	5	like-dislike	blind	blind_7
7	1	6	7	5	5	5	7	6	5	clean-dirty	blind	blind_7
7	3	4	2	3	1	7	4	5	5	fresh-stale	blind	blind_7
7	1	6	1	3	2	5	5	3	6	calm-angry	blind	blind_7
7	6	1	3	3	5	2	3	5	7	happy-sad	blind	blind_7
7	1	6	4	6	1	1	4	3	4	exciting-dull	blind	blind_7
7	3	7	1	6	2	7	6	7	6	soft-hard	blind	blind_7
7	2	7	5	2	3	6	5	3	4	light-heavy	blind	blind_7
7	4	2	4	1	7	2	3	5	4	relaxed-tense	blind	blind_7
7	5	2	2	3	3	6	6	2	3	alive-dead	blind	blind_7
7	2	2	4	2	3	7	3	6	2	fast-slow	blind	blind_7
8	1	6	7	6	4	3	5	2	7	cold-hot	blind	blind_8
8	7	2	2	2	6	4	3	5	6	ripe-unripe	blind	blind_8
8	2	4	6	4	3	4	4	6	4	new-old	blind	blind_8
8	2	5	6	2	2	2	5	5	6	submissive-aggressive	blind	blind_8
8	3	5	4	4	5	2	3	4	5	selfless-jealous	blind	blind_8
8	4	3	2	4	4	6	5	4	4	active-passive	blind	blind_8
8	2	4	5	4	3	3	3	5	4	like-dislike	blind	blind_8
8	2	3	4	4	6	4	7	7	6	clean-dirty	blind	blind_8
8	4	2	1	5	5	6	6	4	4	fresh-stale	blind	blind_8
8	6	7	1	2	6	4	2	2	4	calm-angry	blind	blind_8
8	1	4	2	1	1	3	5	5	4	happy-sad	blind	blind_8
8	3	4	7	3	4	2	7	5	7	exciting-dull	blind	blind_8
8	4	1	5	7	3	6	3	6	5	soft-hard	blind	blind_8
8	3	4	3	6	5	1	6	2	5	light-heavy	blind	blind_8
8	2	5	2	2	5	3	4	6	5	relaxed-tense	blind	blind_8
8	6	7	7	5	5	5	5	6	2	alive-dead	blind	blind_8
8	4	1	1	1	4	7	6	3	7	fast-slow	blind	blind_8
9	1	7	6	5	1	1	3	4	1	cold-hot	blind	blind_9
9	4	1	2	3	5	4	4	3	4	ripe-unripe	blind	blind_9
9	3	3	4	3	3	3	5	6	6	new-old	blind	blind_9
9	2	7	4	3	2	2	3	3	5	submissive-aggressive	blind	blind_9
9	4	6	4	1	5	4	5	4	5	selfless-jealous	blind	blind_9
9	5	3	3	3	4	4	3	5	4	active-passive	blind	blind_9
9	2	4	2	3	4	3	3	5	4	like-dislike	blind	blind_9
9	2	4	4	3	4	3	4	6	6	clean-dirty	blind	blind_9
9	3	4	3	2	3	4	4	6	5	fresh-stale	blind	blind_9
9	4	6	4	4	1	2	4	5	3	calm-angry	blind	blind_9
9	2	3	4	3	3	4	4	6	6	happy-sad	blind	blind_9
9	5	2	2	3	3	4	5	6	6	exciting-dull	blind	blind_9
9	2	4	3	3	2	3	4	5	7	soft-hard	blind	blind_9
9	1	4	3	3	3	3	4	5	6	light-heavy	blind	blind_9
9	3	5	4	4	3	2	4	4	5	relaxed-tense	blind	blind_9
9	4	4	3	2	2	4	5	4	7	alive-dead	blind	blind_9
9	2	6	5	2	5	4	4	4	5	fast-slow	blind	blind_9
10	1	6	7	7	1	3	2	4	7	cold-hot	blind	blind_10
10	5	1	3	4	6	4	3	5	5	ripe-unripe	blind	blind_10
10	1	3	5	4	3	4	4	7	6	new-old	blind	blind_10
10	2	6	4	4	2	2	5	4	6	submissive-aggressive	blind	blind_10
10	2	5	4	4	5	2	3	5	5	selfless-jealous	blind	blind_10
10	3	1	2	3	4	4	5	6	4	active-passive	blind	blind_10
10	4	5	3	4	3	3	4	6	4	like-dislike	blind	blind_10
10	2	6	3	5	6	1	4	5	6	clean-dirty	blind	blind_10
10	2	5	4	6	3	5	7	6	7	fresh-stale	blind	blind_10
10	3	7	5	5	3	4	1	3	6	calm-angry	blind	blind_10
10	3	6	1	3	6	6	3	4	6	happy-sad	blind	blind_10
10	4	6	4	6	5	4	6	7	6	exciting-dull	blind	blind_10
10	1	5	4	2	2	4	6	4	5	soft-hard	blind	blind_10
10	2	5	7	2	1	5	4	3	2	light-heavy	blind	blind_10
10	3	3	3	2	4	3	5	3	6	relaxed-tense	blind	blind_10
10	6	3	4	5	3	7	4	4	6	alive-dead	blind	blind_10
10	1	5	7	5	2	2	2	6	3	fast-slow	blind	blind_10
11	1	5	7	6	1	2	1	5	7	cold-hot	blind	blind_11
11	6	2	2	5	6	4	3	5	5	ripe-unripe	blind	blind_11
11	2	2	4	2	3	2	3	5	6	new-old	blind	blind_11
11	3	6	3	4	3	4	4	4	5	submissive-aggressive	blind	blind_11
11	3	5	5	4	7	2	3	4	5	selfless-jealous	blind	blind_11
11	5	3	2	3	3	3	4	4	4	active-passive	blind	blind_11
11	3	5	3	2	3	4	3	5	6	like-dislike	blind	blind_11
11	2	4	5	5	3	3	5	6	6	clean-dirty	blind	blind_11
11	2	4	4	3	3	5	4	6	5	fresh-stale	blind	blind_11
11	2	6	5	4	2	3	4	4	5	calm-angry	blind	blind_11
11	4	4	4	2	3	4	4	5	5	happy-sad	blind	blind_11
11	4	5	4	3	3	6	5	5	6	exciting-dull	blind	blind_11
11	2	4	5	4	4	4	5	5	6	soft-hard	blind	blind_11
11	3	5	4	4	4	4	4	3	6	light-heavy	blind	blind_11
11	4	3	4	5	4	3	4	4	5	relaxed-tense	blind	blind_11
11	5	4	5	4	4	4	6	5	5	alive-dead	blind	blind_11
11	5	4	3	4	3	3	4	7	2	fast-slow	blind	blind_11
12	1	5	7	7	1	1	1	2	7	cold-hot	blind	blind_12
12	2	1	1	7	7	5	3	7	1	ripe-unripe	blind	blind_12
12	3	2	2	2	4	1	3	4	2	new-old	blind	blind_12
12	2	2	1	1	1	1	2	1	1	submissive-aggressive	blind	blind_12
12	1	5	2	5	4	6	5	1	5	selfless-jealous	blind	blind_12
12	2	4	4	2	1	3	2	3	3	active-passive	blind	blind_12
12	1	2	1	4	1	4	2	4	1	like-dislike	blind	blind_12
12	3	3	2	1	2	1	3	3	5	clean-dirty	blind	blind_12
12	3	3	3	4	2	2	3	2	3	fresh-stale	blind	blind_12
12	3	5	2	2	3	4	2	3	4	calm-angry	blind	blind_12
12	2	3	2	3	3	2	2	3	3	happy-sad	blind	blind_12
12	2	1	1	1	2	2	3	3	4	exciting-dull	blind	blind_12
12	1	2	1	2	2	3	2	3	4	soft-hard	blind	blind_12
12	4	3	3	4	2	2	3	2	5	light-heavy	blind	blind_12
12	2	4	2	1	2	1	2	3	2	relaxed-tense	blind	blind_12
12	4	2	1	1	1	3	2	3	5	alive-dead	blind	blind_12
12	6	7	4	3	4	4	1	2	5	fast-slow	blind	blind_12
